num_ID,date_ID,collectiondate,year,num_month,month,season,dayssince,age,sex,species,phase,latitude,longitude,culmen1,culmen2,middle_toe,total_head,total_tarsus,wing,thaw_mass,ingestafree_mass,defeathered_mass,wet_bodymass,dry_mass,ab_fat,blg,breast,fat_mass,fat_percent,protein_mass,protein_percent,water_mass,water_percent,ash_mass,ash_percent
195,10/5/15-1,10/5/2015,2015,10,October,1,0,J,F,GWFG,,34.46,-91.8,46.7,54.7,57,101.1,76.3,387,1808,1740.3,1677,1609.3,672.69,39.5,304.4,148.1,261.6080892,38.89,337.81,82.18,936.61,58.2,73.27,17.82
196,10/8/15-1,10/8/2015,2015,10,October,1,3,J,F,GWFG,,34.47,-91.79,44.1,53,64.1,103.4,83.2,375,1662,1637.2,1528,1503.2,628.34,18.5,300.8,147.1,160.5961235,25.56,377.84,80.78,874.86,58.2,89.9,19.22
130,10/10/15-1 ,10/10/2015,2015,10,October,1,5,A,M,GWFG,,34.48,-91.69,46.3,54.7,71.3,111,91.3,438,2544,2502.6,2380,2338.6,977.53,44,426.2,227.7,361.4979359,36.98,496.65,80.62,1361.07,58.2,119.39,19.38
131,10/10/15-2,10/10/2015,2015,10,October,1,5,A,M,GWFG,,34.47,-91.69,54.7,62.6,67,115,90.9,437,2338,2298.2,2193,2153.2,900.04,5.4,427.9,226.5,124.7927001,13.87,638.36,82.34,1253.16,58.2,136.89,17.66
133,10/10/15-4,10/10/2015,2015,10,October,1,5,A,F,GWFG,,34.47,-91.68,48.8,53.5,62.4,103.9,82.4,430,2190,2113.1,2041,1964.1,820.99,55.6,364.2,179.9,372.0031488,45.31,376.02,83.75,1143.11,58.2,72.97,16.25
134,10/11/15-1,10/11/2015,2015,10,October,1,6,J,M,GWFG,,34.47,-91.69,49.1,55.9,69.2,109.3,87.6,422,1963,1905,1839,1781,744.46,23.4,337.1,175,244.2985483,32.82,415.05,82.98,1036.54,58.2,85.11,17.02
135,10/11/15-2,10/11/2015,2015,10,October,1,6,A,M,GWFG,,34.47,-91.69,46.7,52.1,61.3,104.3,84.7,428,1892,1829.7,1693,1630.7,681.63,4.8,324.4,174.7,87.56098606,12.85,498.18,83.86,949.07,58.2,95.89,16.14
136,10/11/15-3,10/11/2015,2015,10,October,1,6,A,F,GWFG,,34.48,-91.69,50,55.1,61.1,104.4,83.6,414,2020,1967.1,1825,1772.1,740.74,45.4,319.3,174.1,312.0932575,42.13,356.47,83.16,1031.36,58.2,72.17,16.84
139,10/12/15-1,10/12/2015,2015,10,October,1,7,A,F,GWFG,,34.47,-91.69,46.1,53.3,64.6,105.8,83,399,2377,2317.4,2226,2166.4,905.56,36.9,410.8,199.3,347.7146955,38.4,459.12,82.3,1260.84,58.2,98.72,17.7
140,10/12/15-2,10/12/2015,2015,10,October,1,7,J,M,GWFG,,34.47,-91.69,51.2,61.9,68.5,114.2,87.5,412,2391,2323.6,2249,2181.6,911.91,77.7,398,193.5,437.5406951,47.98,395.51,83.38,1269.69,58.2,78.86,16.62
142,10/14/15-1,10/14/2015,2015,10,October,1,9,A,F,GWFG,,34.48,-91.8,50.7,60.2,63.9,109,84.9,419,2343,2309.6,2154,2120.6,886.41,61.5,371.4,200.4,383.4490149,43.26,422.44,83.99,1234.19,58.2,80.52,16.01
143,10/14/15-2,10/14/2015,2015,10,October,1,9,J,M,GWFG,,34.48,-91.8,56,66.4,68,115.2,88.4,394,2217,2183.7,2087,2053.7,858.45,50.6,381.8,219.8,334.772781,39,435.94,83.25,1195.25,58.2,87.73,16.75
144,10/15/15-1,10/15/2015,2015,10,October,1,10,J,M,GWFG,,34.48,-91.8,46.7,55.4,69.2,106,89.7,406,2211,2149.4,1988,1926.4,805.24,63.2,314.4,168.2,327.9514056,40.73,410.63,86.03,1121.16,58.2,66.66,13.97
145,10/15/15-2,10/15/2015,2015,10,October,1,10,J,M,GWFG,,34.48,-91.8,53,63.1,68.7,112.7,88.2,423,2317,2237.1,2140,2060.1,861.12,51.3,361.5,187.1,339.3411978,39.41,437.19,83.79,1198.98,58.2,84.59,16.21
146,10/15/15-3,10/15/2015,2015,10,October,1,10,A,M,GWFG,,34.47,-91.69,51.3,59.2,64.1,111.7,84.2,428,2359,2298.7,2176,2115.7,884.36,31.7,401.2,209.5,307.8685755,34.81,482.29,83.66,1231.34,58.2,94.2,16.34
147,10/15/15-4,10/15/2015,2015,10,October,1,10,A,F,SNGO,W,34.47,-91.69,56.2,64.5,62,112.1,96.6,422,2156,2053,2028,1925,746.9,13,361.7,166.2,177.1984146,23.72,469.59,82.43,1178.1,61.2,100.11,17.57
148,10/15/15-5,10/15/2015,2015,10,October,1,10,J,M,GWFG,,34.47,-91.69,50,58.3,66.3,110.5,86.8,398,2147,2103.6,2065,2021.6,845.03,71.4,335.4,172.5,407.4855336,48.22,370.4,84.66,1176.57,58.2,67.14,15.34
151,10/17/15-3,10/17/2015,2015,10,October,1,12,A,M,GWFG,,34.47,-91.8,51,56.4,64.2,107.8,88.9,441,2487,2350.4,2300,2163.4,904.3,39.4,402.4,222.7,292.7508808,32.37,513.56,83.98,1259.1,58.2,97.99,16.02
152,10/17/15-4,10/17/2015,2015,10,October,1,12,J,F,GWFG,,34.47,-91.8,51.2,59.7,64.5,108,86.7,398,2083,2033.5,1925,1875.5,783.96,36.3,347.4,191.9,281.5612126,35.92,411.53,81.91,1091.54,58.2,90.87,18.09
153,10/17/15-5,10/17/2015,2015,10,October,1,12,A,M,GWFG,,34.47,-91.8,54.3,60.5,66.9,112.7,90,443,2355,2237.5,2157,2039.5,852.51,14.2,356.5,210.2,181.9214658,21.34,550.87,82.15,1186.99,58.2,119.72,17.85
154,10/18/15-1,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.47,-91.8,54.3,61.7,72.9,113.4,92.2,438,2770,2702.3,2480,2412.3,1008.34,31.9,462.5,250.4,311.192964,30.86,561.4,80.53,1403.96,58.2,135.75,19.47
155,10/18/15-10,10/18/2015,2015,10,October,1,13,J,F,GWFG,,34.47,-91.8,47.3,54.5,62.2,103.5,81.5,401,2066,1976.2,1959,1869.2,781.33,62.1,317.6,156.8,369.4379391,41.99,370.43,81.73,1087.87,58.2,82.81,18.27
156,10/18/15-11,10/18/2015,2015,10,October,1,13,A,F,ROGO,W,34.47,-91.8,41.9,47.5,52.5,99.8,83.2,367,1546,1449.1,1428,1331.1,505.82,8.9,237.2,132.5,156.0703829,30.86,297.95,85.19,825.28,62,51.8,14.81
157,10/18/15-12,10/18/2015,2015,10,October,1,13,J,M,ROGO,W,34.47,-91.8,39.6,48.8,53.2,90.1,87.8,379,1539,1506.4,1399,1366.4,519.23,60.6,225.4,122.8,247.2518952,47.62,229.09,84.23,847.17,62,42.89,15.77
158,10/18/15-13,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.47,-91.8,53.2,59.3,63.1,111.9,87.5,422,2704,2625.8,2416,2337.8,977.2,68.4,384.7,210.6,308.8624592,44.82,446.84,82.86,1360.6,58.2,92.4,17.14
159,10/18/15-14,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.47,-91.8,54.3,62.9,66,113,89.1,421,2520,2417.2,2342,2239.2,935.99,34.6,428.8,234.2,377.3985761,31.64,524.02,81.9,1303.21,58.2,115.85,18.1
160,10/18/15-2,10/18/2015,2015,10,October,1,13,J,M,GWFG,,34.47,-91.8,53.2,61.1,65.2,111.2,87.2,415,2454,2380.5,2195,2121.5,886.79,69.7,383.8,177.7,169.8843768,41.66,438.12,84.68,1234.71,58.2,79.23,15.32
161,10/18/15-3,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.47,-91.8,56.9,66.3,66.3,116.2,88.3,433,2660,2590.7,2452,2382.7,995.97,30.1,459.1,239.5,308.2116338,31.01,567.82,82.64,1386.73,58.2,119.28,17.36
162,10/18/15-4,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.47,-91.8,53.3,58.6,63.5,113.2,86.4,423,2917,2836.9,2574,2493.9,1042.45,45,468.6,230.8,306.4202114,36.2,544.36,81.85,1451.45,58.2,120.69,18.15
163,10/18/15-5,10/18/2015,2015,10,October,1,13,A,F,SNGO,W,34.47,-91.8,53,63.6,62.2,110.1,95.6,422,2382,2309.5,2152,2079.5,806.85,40.7,367.9,183.5,328.6440598,40.73,397.42,83.11,1272.65,61.2,80.78,16.89
164,10/18/15-6,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.46,-91.78,46.3,54.2,63.9,105.7,80,438,2358,2242.4,2179,2063.4,862.5,12.6,395.2,198.4,360.1349263,19.7,574.1,82.89,1200.9,58.2,118.51,17.11
165,10/18/15-7,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.46,-91.78,51.8,60.1,71.6,110.5,88,432,2664,2554.5,2501,2391.5,999.65,46.5,451,231.9,328.0913417,30.83,574.1,83.03,1391.85,58.2,117.34,16.97
166,10/18/15-8,10/18/2015,2015,10,October,1,13,A,M,GWFG,,34.46,-91.78,57.7,64,73.8,118,93.4,441,2505,2437.4,2322,2254.4,942.34,33.3,421.3,228.9,437.9518773,32.52,503.78,79.22,1312.06,58.2,132.14,20.78
167,10/18/15-9,10/18/2015,2015,10,October,1,13,A,F,GWFG,,34.46,-91.78,48.8,56,65.4,106.2,88.4,426,2528,2424.6,2305,2201.6,920.27,44.4,387.7,207.1,296.1251695,39.13,466.06,83.21,1281.33,58.2,94.07,16.79
168,10/19/15-1,10/19/2015,2015,10,October,1,14,J,M,GWFG,,34.29,-91.41,51.7,61,66.4,114.7,89,414,2539,2496.5,2423,2380.5,995.05,94.6,419.5,230,485.1678889,48.76,427,83.74,1385.45,58.2,82.88,16.26
175,10/23/15-1,10/23/2015,2015,10,October,1,18,A,F,GWFG,,34.29,-91.48,49.1,55.5,62.8,104.7,84.2,416,2342,2263,2135,2056,859.41,51.7,356.4,175.7,432.4694783,50.32,361.32,84.63,1196.59,58.2,65.62,15.37
176,10/23/15-2,10/23/2015,2015,10,October,1,18,J,M,GWFG,,34.29,-91.48,54,61.3,73.3,115.2,91.4,419,2243,2202,2093,2052,857.74,28.8,409.8,220.5,254.099183,29.62,503.65,83.44,1194.26,58.2,99.99,16.56
177,10/23/15-3,10/23/2015,2015,10,October,1,18,J,F,SNGO,W,34.28,-91.47,52.9,62.2,62.2,109.3,90.3,404,2108,2051.8,1870,1813.8,703.75,79.9,277,133,359.2527209,51.05,288.6,83.77,1110.05,61.2,55.9,16.23
178,10/24/15-1,10/24/2015,2015,10,October,1,19,A,M,GWFG,,34.47,-91.68,50,59.3,64,113.1,86.8,429,2512,2387.3,2353,2228.3,931.43,28.4,440.6,210.4,300.1497509,32.22,513.33,81.32,1296.87,58.2,117.95,18.68
179,10/24/15-2,10/24/2015,2015,10,October,1,19,J,F,GWFG,,34.48,-91.68,47.7,54.6,61.5,102.3,82.4,389,1794,1740,1654,1600,668.8,42.1,309.8,150.2,292.3073555,43.71,313.07,83.15,931.2,58.2,63.42,16.85
180,10/24/15-3,10/24/2015,2015,10,October,1,19,A,M,GWFG,,34.46,-91.8,52.1,59.5,64.2,108.4,86.4,431,2594,2532.6,2379,2317.6,968.76,63.8,413.7,203.2,419.0195498,43.25,450.5,81.95,1348.84,58.2,99.23,18.05
181,10/24/15-4,10/24/2015,2015,10,October,1,19,A,F,GWFG,,34.47,-91.8,49,55.4,66.2,104.4,81.6,402,2125,2046.1,1961,1882.1,786.72,58.9,341.5,173.9,348.8453141,44.34,367.03,83.82,1095.38,58.2,70.84,16.18
204,11/12/15-1,11/12/2015,2015,11,November,1,38,A,M,GWFG,,33.7,-91.3,52.5,57.6,64.5,109.2,83.8,410,2618,2592.4,2437,2411.4,1007.97,92.6,429.1,228.1,548.8866678,54.45,383.77,83.6,1403.43,58.2,75.31,16.4
205,11/12/15-2,11/12/2015,2015,11,November,1,38,A,M,GWFG,,33.7,-91.3,49.5,56.1,64.3,104.7,89.4,433,2660,2610.8,2423,2373.8,992.25,63.9,470.7,253.8,437.6655046,44.11,454.05,81.87,1381.55,58.2,100.53,18.13
206,11/12/15-3,11/12/2015,2015,11,November,1,38,A,F,GWFG,,33.46,-91.4,49.2,59,66.6,109.8,87.4,420,2511,2414.6,2336,2239.6,936.15,43,438.8,218.8,328.81367,35.12,503.71,82.94,1303.45,58.2,103.63,17.06
207,11/12/15-4,11/12/2015,2015,11,November,1,38,A,F,GWFG,,33.46,-91.4,51,58.7,61.3,107.9,83.4,413,2509,2444.9,2292,2227.9,931.26,91.6,413.3,193.3,462.4431269,49.66,392.03,83.62,1296.64,58.2,76.79,16.38
208,11/12/15-5,11/12/2015,2015,11,November,1,38,A,M,GWFG,,33.46,-91.4,49,54.5,65.8,109.3,86.9,431,2680,2599.6,2507,2426.6,1014.32,30.7,493.6,239.6,306.229053,30.19,591.09,83.48,1412.28,58.2,117,16.52
209,11/12/15-6,11/12/2015,2015,11,November,1,38,A,F,GWFG,,33.46,-91.4,44.7,54,58,105.2,78.7,418,2299,2231.4,2083,2015.4,842.44,68.8,389.6,198.5,403.8614537,47.94,368.81,84.09,1172.96,58.2,69.76,15.91
210,11/13/15-1,11/13/2015,2015,11,November,1,39,A,F,GWFG,,33.46,-91.4,47.2,52.6,63,104.3,81.3,406,2217,2161.6,2079,2023.6,845.86,64,377.8,196.4,399.372432,47.21,370.15,82.9,1177.74,58.2,76.34,17.1
211,11/13/15-2,11/13/2015,2015,11,November,1,39,A,F,SNGO,W,33.53,-91.53,52.3,63.3,58.9,110.7,94.5,423,2504,2356.3,2359,2211.3,857.98,74.1,401.9,188.2,339.8804176,39.61,440,84.92,1353.32,61.2,78.1,15.08
212,11/13/15-3,11/13/2015,2015,11,November,1,39,A,M,GWFG,,33.53,-91.53,48.2,55,64.5,107.8,85.7,402,2464,2367.4,2345,2248.4,939.83,61.1,426,226.4,389.920134,41.49,465.51,84.65,1308.57,58.2,84.4,15.35
213,11/13/15-4,11/13/2015,2015,11,November,1,39,A,M,ROGO,W,33.53,-91.53,40.1,47.8,49.9,87.6,84.9,380,1743,1672,1602,1531,581.78,61.9,239.2,136.5,271.1882104,46.61,254.27,81.86,949.22,62,56.33,18.14
214,11/13/15-5,11/13/2015,2015,11,November,1,39,A,M,SNGO,W,33.53,-91.53,56.9,68.4,64.5,121.2,102.5,444,2626,2519.7,2374,2267.7,879.87,87.2,398.2,213.8,373.9621396,42.5,417.04,82.43,1387.83,61.2,88.87,17.57
215,11/13/15-6,11/13/2015,2015,11,November,1,39,A,M,GWFG,,33.53,-91.54,52.5,58,64.5,110.2,88.8,430,2808,2703.6,2599,2494.6,1042.74,72.9,442.3,227.2,505.1985406,48.45,461.84,85.92,1451.86,58.2,75.71,14.08
231,11/30/15-1,11/30/2015,2015,11,November,1,56,J,M,GWFG,,34.27,-91.46,51.9,56.7,71.6,111.8,92.4,422,2792,2707.4,2585,2500.4,1045.17,76,459.6,223.1,507.564976,48.56,450.82,83.86,1455.23,58.2,86.78,16.14
238,12/1/15-1,12/1/2015,2015,12,December,1,57,A,F,GWFG,,34.28,-91.45,51.1,59.8,64.3,110.1,86.5,416,2800,2678.1,2617,2495.1,1042.95,97.7,400.1,198.9,516.5870064,49.53,444.01,84.35,1452.15,58.2,82.35,15.65
239,12/1/15-2,12/1/2015,2015,12,December,1,57,A,M,SNGO,W,34.28,-91.45,58.4,69.7,62.8,121.2,98.2,435,2678,2517.7,2525,2364.7,917.5,51.1,421.2,209.7,359.6888731,39.2,461.77,82.78,1447.2,61.2,96.05,17.22
295,12/8/15-1,12/8/2015,2015,12,December,1,64,A,M,GWFG,,33.47,-91.21,50.5,59.9,66.4,111.1,88.7,432,2709,2655.7,2492,2438.7,1019.38,34.8,475.4,239.9,369.8337608,36.28,523.23,80.55,1419.32,58.2,126.31,19.45
296,12/8/16-1,12/8/2015,2015,12,December,2,64,A,F,GWFG,,33.86,-91.41,49.6,57.2,61.5,107.8,82.7,423,2630.9,2542.5,3490.8,3402.4,1025.8,1.2,415.3,212.9,450.1288025,43.88,478.81,83.17,1259,55.1,96.86,16.83
297,12/8/16-2,12/8/2015,2015,12,December,2,64,A,M,GWFG,,33.86,-91.41,53.3,60.8,66.1,111.1,87.5,422,2619,2538.7,2379,2298.7,877.6,30.9,427.2,225.6,302.9282314,34.52,470.05,81.79,1306.3,59.82,104.62,18.21
298,12/8/16-3,12/8/2015,2015,12,December,2,64,A,F,GWFG,,33.86,-91.41,47.1,54.2,62,107.2,83,414,2529.6,2435.2,2515.9,2421.5,1147.3,77.3,416.9,216,591.8762062,51.59,475.23,85.56,1087.4,48.66,80.19,14.44
299,12/8/16-4,12/8/2015,2015,12,December,2,64,A,F,SNGO,B,33.87,-91.41,51.7,60.6,59.9,113,91.5,434,2252,2171.5,2051,1970.5,850.8,48.9,342.4,173.6,342.4472823,40.25,420.42,82.7,1102.6,56.45,87.93,17.3
241,12/10/15-1,12/10/2015,2015,12,December,1,66,A,M,ROGO,W,33.74,-91.39,43.4,52.5,50.1,92.5,84.2,398,1669,1577.7,1551,1459.7,554.69,39.5,278,149.1,201.4914195,36.33,291.73,82.6,905.01,62,61.46,17.4
242,12/10/15-2,12/10/2015,2015,12,December,1,66,A,M,SNGO,B,33.74,-91.39,61.2,70.3,63.3,120.4,100.5,447,2426,2303.7,2242,2119.7,822.44,34.6,400.8,185.9,255.9644829,31.12,467.34,82.5,1297.26,61.2,99.14,17.5
243,12/10/15-3,12/10/2015,2015,12,December,1,66,A,F,GWFG,,33.74,-91.39,48.8,55,64.3,103.4,82.9,415,2286,2149.1,2132,1995.1,833.95,29.7,414,225.1,305.2178848,36.6,437.44,82.73,1161.15,58.2,91.29,17.27
244,12/10/15-4,12/10/2015,2015,12,December,1,66,J,F,GWFG,,33.73,-91.39,50.8,57.7,61.3,104.9,81.2,383,1824,1686.2,1729,1591.2,665.12,9.9,324.2,162.4,178.7729978,26.88,402.05,82.67,926.08,58.2,84.3,17.33
245,12/10/15-5,12/10/2015,2015,12,December,1,66,A,F,GWFG,,33.73,-91.4,45.5,50.8,63.4,102.1,83.2,405,2190,2143.5,2032,1985.5,829.94,41.5,385,204,353.0979635,42.55,403.84,84.69,1155.56,58.2,73,15.31
246,12/10/15-6,12/10/2015,2015,12,December,1,66,A,F,ROGO,W,33.73,-91.4,37.1,44.8,46.1,81.5,76.5,363,1112,1091.2,1015,994.2,377.8,3.3,182.7,93.9,97.31985062,25.76,237.37,84.63,616.4,62,43.11,15.37
260,12/15/15-1,12/15/2015,2015,12,December,1,71,A,F,SNGO,B,34.41,-91.54,52.5,61.4,56.6,108.7,89.5,394,1773,1724.7,1610,1561.7,605.94,12.1,334.5,154.2,158.828718,26.21,366.46,81.96,955.76,61.2,80.65,18.04
261,12/15/15-2,12/15/2015,2015,12,December,1,71,A,M,SNGO,W,34.41,-91.54,55.8,67.4,63.6,118.8,96.7,440,2340,2242.4,2150,2052.4,796.33,18.4,410.3,196.8,206.9304512,25.99,473.79,80.39,1256.07,61.2,115.61,19.61
262,12/17/15-1,12/17/2015,2015,12,December,1,73,A,M,GWFG,,34.46,-91.41,53.9,60.3,60.6,109.1,86.5,425,2412,2335.1,2242,2165.1,905.01,29.2,430.2,205.5,277.7298241,30.69,517.45,82.49,1260.09,58.2,109.84,17.51
263,12/17/15-10,12/17/2015,2015,12,December,1,73,J,F,ROGO,W,34.23,-91.33,35.4,43.3,46.5,80.5,77.4,361,1290,1260.9,1186,1156.9,439.62,34.6,215,107.6,195.7386564,44.52,203.83,83.58,717.28,62,40.05,16.42
264,12/17/15-11,12/17/2015,2015,12,December,1,73,A,F,GWFG,,34.23,-91.33,48.3,55.1,65.1,104.4,85.1,402,2488,2415.2,2280,2207.2,922.61,57,420.9,219,404.6480974,40.19,456.41,82.7,1284.59,58.2,95.45,17.3
265,12/17/15-12,12/17/2015,2015,12,December,1,73,A,M,GWFG,,34.23,-91.33,55.3,62.4,65.4,112.6,88.4,437,2853,2762.6,2603,2512.6,1050.27,52.8,518.8,250.8,310.2373364,39.43,526.2,82.72,1462.33,58.2,109.9,17.28
266,12/17/15-13,12/17/2015,2015,12,December,1,73,A,M,GWFG,,34.23,-91.33,55.2,62.8,66.7,112.2,99.4,435,2898,2777.7,2574,2453.7,1025.65,75.6,497,245.6,370.7540423,44.05,472.54,82.34,1428.05,58.2,101.31,17.66
267,12/17/15-2,12/17/2015,2015,12,December,1,73,A,F,SNGO,B,34.23,-91.32,59.4,66.6,62.7,115.8,98.8,428,2221,2126.6,2017,1922.6,745.97,18.5,384.6,200.5,218.5896139,29.3,427.5,81.06,1176.63,61.2,99.88,18.94
268,12/17/15-3,12/17/2015,2015,12,December,1,73,A,M,SNGO,B,34.23,-91.32,55,64.5,60.7,114.5,96.5,429,2343,2253.5,2131,2041.5,792.1,54.3,398.7,202,297.3787957,37.54,412.61,83.4,1249.4,61.2,82.11,16.6
269,12/17/15-4,12/17/2015,2015,12,December,1,73,A,M,GWFG,,34.23,-91.33,58.4,62.8,70.7,117.1,92.7,435,3087,2991.8,2737,2641.8,1104.27,54.5,544.2,280.4,414.1593791,36.64,563.26,80.51,1537.53,58.2,136.36,19.49
270,12/17/15-5,12/17/2015,2015,12,December,1,73,A,M,GWFG,,34.23,-91.33,53.2,59.5,66.6,111,90.4,433,2598,2547.3,2264,2213.3,925.16,35,452.6,236.5,451.7952398,33.53,514.57,83.68,1288.14,58.2,100.36,16.32
271,12/17/15-6,12/17/2015,2015,12,December,1,73,A,F,ROGO,W,34.23,-91.33,35.2,43.2,47.7,79.5,77,374,1483,1454,1270,1241,471.58,18.1,223.8,120.6,200.8635352,42.59,228.77,84.5,769.42,62,41.95,15.5
272,12/17/15-7,12/17/2015,2015,12,December,1,73,A,M,SNGO,B,34.23,-91.33,57.3,69.1,61.2,120,93.8,400,2490,2277,2152,1939,752.33,9.1,369.2,188.7,172.4017554,22.92,472.51,81.48,1186.67,61.2,107.42,18.52
273,12/17/15-8,12/17/2015,2015,12,December,1,73,A,M,SNGO,W,34.23,-91.33,57.4,79.2,63.3,118.8,100.1,436,2502,2423.3,2225,2146.3,832.76,10.8,444.8,194.4,198.4244643,23.83,522.3,82.34,1313.54,61.2,112.04,17.66
274,12/17/15-9,12/17/2015,2015,12,December,1,73,A,F,SNGO,W,34.23,-91.33,56.3,66.9,61.9,116.5,100.3,420,2330,2268.8,2133,2071.8,803.86,34.8,432.4,199.5,244.8922489,30.46,453.69,81.17,1267.94,61.2,105.27,18.83
285,12/30/15-2,12/30/2015,2015,12,December,1,86,A,F,GWFG,,33.73,-91.39,47.8,57.6,63.1,106.7,88.7,412,2557,2398.7,2342,2183.7,912.79,30.8,442.2,219.2,295.9260019,32.42,510.31,82.73,1270.91,58.2,106.55,17.27
55,1/2/16-1,1/2/2016,2016,1,January,1,89,A,M,SNGO,W,34.41,-91.54,56.6,64,62.4,111.5,97.4,435,2469,2376.2,2192,2099.2,814.49,10.8,438.2,196.4,220.76471,27.1,496.85,83.68,1284.71,61.2,96.87,16.32
56,1/2/16-10,1/2/2016,2016,1,January,1,89,A,F,SNGO,W,34.41,-91.54,48,60.2,59.5,106.1,91.6,406,2078,1970.6,1877,1769.6,686.6,20.9,389.3,178.7,211.8897965,30.86,389.84,82.12,1083,61.2,84.88,17.88
57,1/2/16-11,1/2/2016,2016,1,January,1,89,J,M,SNGO,W,34.41,-91.54,55.3,67.6,67.6,118.8,101.4,402,2221,2108,2078,1965,762.42,18.7,412.8,193.8,209.0676004,27.42,455.54,82.32,1202.58,61.2,97.82,17.68
58,1/2/16-12,1/2/2016,2016,1,January,1,89,J,F,SNGO,B,34.41,-91.54,54.5,68.2,61.9,115.8,94.8,392,2259,2159.2,2072,1972.2,765.21,25.5,404.3,185.9,263.1108522,34.38,412.19,82.09,1206.99,61.2,89.91,17.91
